SaleID,Date,CustomerID,Product,Category,Quantity,UnitPrice,Discount,TotalAmount,GST(18%),TotalWithGST,PaymentMethod,City,Country,Region,SalesRep,EmployeeID
202503-00332,3/9/2025,CUST-6203,Noise-Canceling Headphones,Audio,4,329.34,0.1,1185.62,213.41,1399.03,Credit Card,San Francisco,USA,North America,Sarah Miller,E005
202503-00333,3/24/2025,CUST-4587,USB-C Hub,Accessories,1,53.19,0.05,50.53,9.1,59.63,Cash on Delivery,Kolkata,India,APAC,Asha Verma,E053
202503-00334,3/31/2025,CUST-6401,Wireless Mouse,Accessories,5,85.57,0,427.85,77.01,504.86,Credit Card,Munich,Germany,EMEA,James Wilson,E074
202503-00335,3/25/2025,CUST-6460,Printer,Office,3,402.07,0,1206.21,217.12,1423.33,Cash on Delivery,Kolkata,India,APAC,Mei Lin,E038
202503-00336,3/18/2025,CUST-4251,Wireless Mouse,Accessories,5,65.37,0,326.85,58.83,385.68,UPI,Pune,India,APAC,Mei Lin,E082
202503-00337,3/11/2025,CUST-7773,Mechanical Keyboard,Accessories,5,112.67,0,563.35,101.4,664.75,Credit Card,Mumbai,India,APAC,Asha Verma,E077
202503-00338,3/17/2025,CUST-7519,Webcam HD,Accessories,4,15.92,0,63.68,11.46,75.14,Debit Card,New York,USA,North America,Chris Johnson,E035
202503-00339,3/9/2025,CUST-3025,External SSD 1TB,Storage,4,217.27,0.1,782.17,140.79,922.96,Credit Card,Bengaluru,India,APAC,Asha Verma,E013
202503-00340,3/17/2025,CUST-7805,Laptop 13",Electronics,1,1523.91,0.05,1447.71,260.59,1708.3,Credit Card,Dubai,UAE,EMEA,Olivia Martin,E029
202503-00341,3/7/2025,CUST-6114,Webcam HD,Accessories,3,69.52,0,208.56,37.54,246.1,UPI,San Francisco,USA,North America,Sarah Miller,E056
202503-00342,3/7/2025,CUST-2633,27" Monitor,Electronics,5,1022.09,0,5110.45,919.88,6030.33,Debit Card,Sydney,Australia,APAC,Mei Lin,E024
202503-00343,3/16/2025,CUST-5659,Printer,Office,5,292.77,0.15,1244.27,223.97,1468.24,Wallet,Munich,Germany,EMEA,Liam Schmidt,E030
202503-00344,3/25/2025,CUST-9955,Standing Desk,Furniture,1,518,0,518,93.24,611.24,Net Banking,New York,USA,North America,Sarah Miller,E096
202503-00345,3/12/2025,CUST-8811,Smartwatch,Wearables,1,414.27,0,414.27,74.57,488.84,Credit Card,Singapore,Singapore,APAC,Rohit Iyer,E090
202503-00346,3/7/2025,CUST-9025,Smartwatch,Wearables,2,123.62,0.15,210.15,37.83,247.98,Cash on Delivery,Dubai,UAE,EMEA,Sofia Rossi,E083
202503-00347,3/2/2025,CUST-9084,27" Monitor,Electronics,4,726.19,0.05,2759.52,496.71,3256.23,Credit Card,Manchester,UK,EMEA,Olivia Martin,E076
202503-00348,3/28/2025,CUST-1091,27" Monitor,Electronics,2,1546.82,0,3093.64,556.86,3650.5,Cash on Delivery,Toronto,Canada,North America,Michael Brown,E060
202503-00349,3/31/2025,CUST-4862,USB-C Hub,Accessories,4,109.24,0,436.96,78.65,515.61,Credit Card,Sydney,Australia,APAC,Asha Verma,E069
202503-00350,3/13/2025,CUST-3085,Webcam HD,Accessories,1,32.69,0,32.69,5.88,38.57,Debit Card,Kolkata,India,APAC,Arun Kumar,E095
202503-00351,3/28/2025,CUST-2862,Laptop 13",Electronics,4,1066.09,0,4264.36,767.58,5031.94,Cash on Delivery,Toronto,Canada,North America,Emily Davis,E016
202503-00352,3/24/2025,CUST-9963,Noise-Canceling Headphones,Audio,4,33.43,0.1,120.35,21.66,142.01,Wallet,San Francisco,USA,North America,Michael Brown,E026
202503-00353,3/20/2025,CUST-7088,Smartwatch,Wearables,2,153.59,0.05,291.82,52.53,344.35,Cash on Delivery,Berlin,Germany,EMEA,Liam Schmidt,E069
202503-00354,3/16/2025,CUST-8583,Mechanical Keyboard,Accessories,3,139.79,0,419.37,75.49,494.86,Debit Card,Pune,India,APAC,Arun Kumar,E049
202503-00355,3/1/2025,CUST-6205,Noise-Canceling Headphones,Audio,2,85.63,0,171.26,30.83,202.09,UPI,Kolkata,India,APAC,Rohit Iyer,E038
202503-00356,3/23/2025,CUST-2537,Smartphone 128GB,Electronics,4,762.41,0.15,2592.19,466.59,3058.78,Cash on Delivery,Pune,India,APAC,Asha Verma,E039
202503-00357,3/12/2025,CUST-4703,USB-C Hub,Accessories,1,139.9,0.15,118.92,21.41,140.33,Cash on Delivery,London,UK,EMEA,Liam Schmidt,E033
202503-00358,3/20/2025,CUST-7607,Printer,Office,3,315.67,0,947.01,170.46,1117.47,Debit Card,Bengaluru,India,APAC,Rohit Iyer,E059
202503-00359,3/4/2025,CUST-4546,27" Monitor,Electronics,2,636.43,0.15,1081.93,194.75,1276.68,UPI,Dubai,UAE,EMEA,Liam Schmidt,E045
202503-00360,3/31/2025,CUST-8756,Mechanical Keyboard,Accessories,2,10.37,0.05,19.7,3.55,23.25,Credit Card,Hyderabad,India,APAC,Rohit Iyer,E097
202503-00361,3/6/2025,CUST-8790,External SSD 1TB,Storage,1,137.6,0,137.6,24.77,162.37,Credit Card,Hyderabad,India,APAC,Arun Kumar,E066
202503-00362,3/14/2025,CUST-8728,USB-C Hub,Accessories,3,80.05,0.15,204.13,36.74,240.87,Net Banking,Munich,Germany,EMEA,Olivia Martin,E034
202503-00363,3/12/2025,CUST-6107,External SSD 1TB,Storage,5,136.07,0.05,646.33,116.34,762.67,Debit Card,San Francisco,USA,North America,Emily Davis,E044
202503-00364,3/27/2025,CUST-8163,Smartphone 128GB,Electronics,4,1056.67,0,4226.68,760.8,4987.48,Wallet,Chennai,India,APAC,Arun Kumar,E036
202503-00365,3/21/2025,CUST-6704,Wireless Mouse,Accessories,1,131.26,0,131.26,23.63,154.89,Wallet,Berlin,Germany,EMEA,Olivia Martin,E023
202503-00366,3/7/2025,CUST-4129,Noise-Canceling Headphones,Audio,3,96.23,0,288.69,51.96,340.65,Credit Card,Kolkata,India,APAC,Arun Kumar,E072
202503-00367,3/12/2025,CUST-9618,Mechanical Keyboard,Accessories,1,92.07,0.1,82.86,14.91,97.77,UPI,Vancouver,Canada,North America,Chris Johnson,E099
202503-00368,3/20/2025,CUST-5473,Laptop 13",Electronics,3,1337.1,0.1,3610.17,649.83,4260,UPI,Delhi,India,APAC,Asha Verma,E057
202503-00369,3/28/2025,CUST-8713,Smartwatch,Wearables,4,334.96,0,1339.84,241.17,1581.01,Credit Card,Berlin,Germany,EMEA,James Wilson,E090
202503-00370,3/20/2025,CUST-3509,Standing Desk,Furniture,2,886.4,0.15,1506.88,271.24,1778.12,Credit Card,Delhi,India,APAC,Arun Kumar,E016
202503-00371,3/21/2025,CUST-2021,USB-C Hub,Accessories,1,130.1,0.05,123.59,22.25,145.84,Wallet,Mumbai,India,APAC,Mei Lin,E040
202503-00372,3/27/2025,CUST-6185,Printer,Office,2,460.4,0.1,828.72,149.17,977.89,Cash on Delivery,Mumbai,India,APAC,Arun Kumar,E047
202503-00373,3/14/2025,CUST-2007,Laptop 15",Electronics,2,1676.34,0.1,3017.41,543.13,3560.54,Credit Card,Pune,India,APAC,Arun Kumar,E052
202503-00374,3/2/2025,CUST-5514,Smartwatch,Wearables,2,438.13,0,876.26,157.73,1033.99,UPI,San Francisco,USA,North America,Michael Brown,E052
202503-00375,3/4/2025,CUST-6594,Bluetooth Speaker,Audio,5,339.36,0.15,1442.28,259.61,1701.89,Credit Card,Chennai,India,APAC,Asha Verma,E074
202503-00376,3/6/2025,CUST-2415,Wireless Mouse,Accessories,3,92.76,0,278.28,50.09,328.37,Debit Card,Mumbai,India,APAC,Rohit Iyer,E097
202503-00377,3/21/2025,CUST-7136,Bluetooth Speaker,Audio,1,354.56,0,354.56,63.82,418.38,UPI,Kolkata,India,APAC,Rohit Iyer,E054
202503-00378,3/10/2025,CUST-1873,Noise-Canceling Headphones,Audio,3,95.86,0.1,258.82,46.59,305.41,Net Banking,New York,USA,North America,Emily Davis,E046
202503-00379,3/9/2025,CUST-4264,Wireless Mouse,Accessories,3,46.31,0,138.93,25.01,163.94,Net Banking,Berlin,Germany,EMEA,Liam Schmidt,E090
202503-00380,3/12/2025,CUST-9569,Bluetooth Speaker,Audio,2,43.59,0,87.18,15.69,102.87,Net Banking,Hyderabad,India,APAC,Rohit Iyer,E060
202503-00381,3/23/2025,CUST-8108,USB-C Hub,Accessories,3,39.04,0,117.12,21.08,138.2,Cash on Delivery,Singapore,Singapore,APAC,Mei Lin,E051
202503-00382,3/3/2025,CUST-9409,Webcam HD,Accessories,2,46.15,0,92.3,16.61,108.91,Credit Card,Vancouver,Canada,North America,Emily Davis,E099
202503-00383,3/16/2025,CUST-3290,Bluetooth Speaker,Audio,5,149.51,0,747.55,134.56,882.11,UPI,Chennai,India,APAC,Mei Lin,E047
202503-00384,3/28/2025,CUST-1129,Wireless Mouse,Accessories,4,76.57,0,306.28,55.13,361.41,Debit Card,Berlin,Germany,EMEA,Liam Schmidt,E098
202503-00385,3/6/2025,CUST-8648,Smartphone 128GB,Electronics,2,1541.28,0.15,2620.18,471.63,3091.81,Cash on Delivery,Dubai,UAE,EMEA,Olivia Martin,E011
202503-00386,3/24/2025,CUST-7542,Bluetooth Speaker,Audio,2,123.45,0.1,222.21,40,262.21,Net Banking,Munich,Germany,EMEA,Liam Schmidt,E082
202503-00387,3/2/2025,CUST-4838,Webcam HD,Accessories,5,25.1,0.1,112.95,20.33,133.28,Cash on Delivery,Munich,Germany,EMEA,James Wilson,E032
202503-00388,3/6/2025,CUST-9391,Wireless Mouse,Accessories,3,134.12,0,402.36,72.42,474.78,Cash on Delivery,Kolkata,India,APAC,Rohit Iyer,E062
202503-00389,3/5/2025,CUST-6458,Webcam HD,Accessories,1,145.85,0.05,138.56,24.94,163.5,UPI,Melbourne,Australia,APAC,Arun Kumar,E021
202503-00390,3/6/2025,CUST-8546,Laptop 13",Electronics,2,520.75,0.1,937.35,168.72,1106.07,Credit Card,Pune,India,APAC,Rohit Iyer,E093
202503-00391,3/28/2025,CUST-4331,Noise-Canceling Headphones,Audio,1,297.93,0.1,268.14,48.27,316.41,Credit Card,Toronto,Canada,North America,Emily Davis,E066
202503-00392,3/12/2025,CUST-2636,Bluetooth Speaker,Audio,5,284.11,0,1420.55,255.7,1676.25,Net Banking,Munich,Germany,EMEA,Olivia Martin,E026
202503-00393,3/23/2025,CUST-4977,Webcam HD,Accessories,1,64.26,0.05,61.05,10.99,72.04,Net Banking,Manchester,UK,EMEA,Liam Schmidt,E002
202503-00394,3/27/2025,CUST-7956,Smartwatch,Wearables,4,357.74,0,1430.96,257.57,1688.53,Debit Card,Pune,India,APAC,Rohit Iyer,E098
202503-00395,3/12/2025,CUST-6935,USB-C Hub,Accessories,5,125.25,0,626.25,112.72,738.97,Net Banking,Bengaluru,India,APAC,Rohit Iyer,E093
202503-00396,3/5/2025,CUST-9191,Mechanical Keyboard,Accessories,1,39.57,0.1,35.61,6.41,42.02,Net Banking,Pune,India,APAC,Arun Kumar,E050
202503-00397,3/5/2025,CUST-5668,27" Monitor,Electronics,4,1399.25,0.1,5037.3,906.71,5944.01,Net Banking,Pune,India,APAC,Rohit Iyer,E061
202503-00398,3/13/2025,CUST-9476,External SSD 1TB,Storage,1,171.58,0,171.58,30.88,202.46,Wallet,Munich,Germany,EMEA,James Wilson,E002
202503-00399,3/6/2025,CUST-6226,Wireless Mouse,Accessories,5,80.98,0,404.9,72.88,477.78,Credit Card,Toronto,Canada,North America,Sarah Miller,E031
202503-00400,3/14/2025,CUST-1893,27" Monitor,Electronics,4,628.5,0,2514,452.52,2966.52,Cash on Delivery,Melbourne,Australia,APAC,Mei Lin,E049
202503-00401,3/25/2025,CUST-8758,Standing Desk,Furniture,3,862.87,0,2588.61,465.95,3054.56,Credit Card,Pune,India,APAC,Arun Kumar,E100
202503-00402,3/18/2025,CUST-7282,External SSD 1TB,Storage,1,96.09,0.1,86.48,15.57,102.05,Debit Card,Vancouver,Canada,North America,Sarah Miller,E037
202503-00403,3/14/2025,CUST-1795,Bluetooth Speaker,Audio,3,44.74,0,134.22,24.16,158.38,Net Banking,Berlin,Germany,EMEA,James Wilson,E004
202503-00404,3/29/2025,CUST-7050,27" Monitor,Electronics,4,774.3,0,3097.2,557.5,3654.7,Cash on Delivery,San Francisco,USA,North America,Emily Davis,E045
202503-00405,3/10/2025,CUST-6847,Noise-Canceling Headphones,Audio,1,195.3,0,195.3,35.15,230.45,Cash on Delivery,Chennai,India,APAC,Mei Lin,E057
202503-00406,3/24/2025,CUST-1599,Smartphone 128GB,Electronics,4,609.96,0,2439.84,439.17,2879.01,Debit Card,Hyderabad,India,APAC,Arun Kumar,E020
202503-00407,3/14/2025,CUST-5500,USB-C Hub,Accessories,4,106.46,0.15,361.96,65.15,427.11,Credit Card,Bengaluru,India,APAC,Mei Lin,E045
202503-00408,3/12/2025,CUST-1627,Wireless Mouse,Accessories,5,146.76,0,733.8,132.08,865.88,Credit Card,Munich,Germany,EMEA,James Wilson,E029
202503-00409,3/11/2025,CUST-5947,Noise-Canceling Headphones,Audio,4,38.28,0,153.12,27.56,180.68,UPI,Bengaluru,India,APAC,Arun Kumar,E017
202503-00410,3/31/2025,CUST-2907,Webcam HD,Accessories,2,89.93,0,179.86,32.37,212.23,Cash on Delivery,Vancouver,Canada,North America,Emily Davis,E059
202503-00411,3/23/2025,CUST-1800,USB-C Hub,Accessories,5,76.21,0,381.05,68.59,449.64,Net Banking,San Francisco,USA,North America,Emily Davis,E015
202503-00412,3/9/2025,CUST-9217,Office Chair,Furniture,1,652.07,0,652.07,117.37,769.44,Wallet,London,UK,EMEA,Liam Schmidt,E016
202503-00413,3/1/2025,CUST-7671,Mechanical Keyboard,Accessories,1,119.49,0,119.49,21.51,141,UPI,San Francisco,USA,North America,Sarah Miller,E066
202503-00414,3/20/2025,CUST-6212,Laptop 15",Electronics,2,565.93,0,1131.86,203.73,1335.59,Debit Card,Bengaluru,India,APAC,Mei Lin,E019
202503-00415,3/24/2025,CUST-8547,Smartwatch,Wearables,4,410.08,0.15,1394.27,250.97,1645.24,Net Banking,Singapore,Singapore,APAC,Asha Verma,E016
202503-00416,3/11/2025,CUST-6580,USB-C Hub,Accessories,3,125.17,0.15,319.18,57.45,376.63,Debit Card,Singapore,Singapore,APAC,Rohit Iyer,E019
202503-00417,3/22/2025,CUST-7390,27" Monitor,Electronics,4,209.69,0,838.76,150.98,989.74,Credit Card,Toronto,Canada,North America,Michael Brown,E011
202503-00418,3/3/2025,CUST-4400,Standing Desk,Furniture,5,444.89,0.1,2002,360.36,2362.36,Net Banking,Melbourne,Australia,APAC,Asha Verma,E074
202503-00419,3/5/2025,CUST-3731,Smartwatch,Wearables,3,373.74,0,1121.22,201.82,1323.04,UPI,Singapore,Singapore,APAC,Arun Kumar,E084
202503-00420,3/8/2025,CUST-7148,Printer,Office,5,135.31,0,676.55,121.78,798.33,Credit Card,Chennai,India,APAC,Arun Kumar,E079
202503-00421,3/7/2025,CUST-4462,Laptop 15",Electronics,5,685.3,0,3426.5,616.77,4043.27,Wallet,Munich,Germany,EMEA,Olivia Martin,E040
202503-00422,3/12/2025,CUST-4567,Noise-Canceling Headphones,Audio,5,133.19,0,665.95,119.87,785.82,Wallet,Chennai,India,APAC,Mei Lin,E075
202503-00423,3/17/2025,CUST-9775,Smartphone 128GB,Electronics,4,566.43,0.15,1925.86,346.65,2272.51,UPI,Melbourne,Australia,APAC,Rohit Iyer,E091
202503-00424,3/30/2025,CUST-3910,Noise-Canceling Headphones,Audio,3,31.23,0,93.69,16.86,110.55,Net Banking,Pune,India,APAC,Asha Verma,E090
202503-00425,3/13/2025,CUST-7850,Noise-Canceling Headphones,Audio,4,99.88,0.05,379.54,68.32,447.86,Debit Card,Vancouver,Canada,North America,Chris Johnson,E039
202503-00426,3/20/2025,CUST-7697,Laptop 13",Electronics,3,1278.15,0.15,3259.28,586.67,3845.95,Wallet,Bengaluru,India,APAC,Mei Lin,E044
202503-00427,3/1/2025,CUST-7378,Smartphone 128GB,Electronics,5,1747.36,0,8736.8,1572.62,10309.42,Debit Card,Melbourne,Australia,APAC,Mei Lin,E020
202503-00428,3/24/2025,CUST-4920,Wireless Mouse,Accessories,4,141.2,0,564.8,101.66,666.46,UPI,Hyderabad,India,APAC,Mei Lin,E014
202503-00429,3/3/2025,CUST-1506,Mechanical Keyboard,Accessories,5,74.57,0.15,316.92,57.05,373.97,Debit Card,Pune,India,APAC,Arun Kumar,E024
202503-00430,3/17/2025,CUST-2821,Webcam HD,Accessories,5,127.3,0,636.5,114.57,751.07,Debit Card,New York,USA,North America,Sarah Miller,E031
202503-00431,3/24/2025,CUST-2144,Laptop 13",Electronics,1,1411.74,0.15,1199.98,216,1415.98,Net Banking,Bengaluru,India,APAC,Arun Kumar,E048
202503-00432,3/31/2025,CUST-5260,Printer,Office,5,130.81,0,654.05,117.73,771.78,Wallet,Singapore,Singapore,APAC,Asha Verma,E027
202503-00433,3/15/2025,CUST-8877,External SSD 1TB,Storage,1,130.31,0,130.31,23.46,153.77,UPI,Munich,Germany,EMEA,Olivia Martin,E010
202503-00434,3/14/2025,CUST-3032,Laptop 15",Electronics,2,1717.08,0,3434.16,618.15,4052.31,Cash on Delivery,Chennai,India,APAC,Rohit Iyer,E018
202503-00435,3/12/2025,CUST-7764,Office Chair,Furniture,3,244.92,0.15,624.55,112.42,736.97,Debit Card,San Francisco,USA,North America,Chris Johnson,E015
202503-00436,3/11/2025,CUST-2213,Bluetooth Speaker,Audio,4,308.43,0,1233.72,222.07,1455.79,UPI,London,UK,EMEA,Olivia Martin,E032
202503-00437,3/11/2025,CUST-8378,Standing Desk,Furniture,3,620.04,0.05,1767.11,318.08,2085.19,Debit Card,Vancouver,Canada,North America,Michael Brown,E013
202503-00438,3/1/2025,CUST-4621,Printer,Office,3,316.69,0,950.07,171.01,1121.08,UPI,Pune,India,APAC,Mei Lin,E078
202503-00439,3/16/2025,CUST-8206,Office Chair,Furniture,3,255.91,0,767.73,138.19,905.92,Debit Card,Hyderabad,India,APAC,Mei Lin,E010
202503-00440,3/28/2025,CUST-7295,27" Monitor,Electronics,2,201.81,0.1,363.26,65.39,428.65,Debit Card,Dubai,UAE,EMEA,James Wilson,E047
202503-00441,3/9/2025,CUST-6966,Standing Desk,Furniture,5,776,0,3880,698.4,4578.4,Net Banking,Toronto,Canada,North America,Emily Davis,E066
202503-00442,3/12/2025,CUST-3553,Smartwatch,Wearables,5,243.43,0.15,1034.58,186.22,1220.8,Wallet,Pune,India,APAC,Arun Kumar,E052
202503-00443,3/6/2025,CUST-8929,Printer,Office,4,85.98,0,343.92,61.91,405.83,UPI,New York,USA,North America,Michael Brown,E078
202503-00444,3/7/2025,CUST-4675,Wireless Mouse,Accessories,3,95.21,0,285.63,51.41,337.04,Credit Card,Kolkata,India,APAC,Mei Lin,E053
202503-00445,3/16/2025,CUST-8525,Smartwatch,Wearables,1,516.79,0,516.79,93.02,609.81,Cash on Delivery,New York,USA,North America,Emily Davis,E014
202503-00446,3/12/2025,CUST-1538,Noise-Canceling Headphones,Audio,1,382.25,0.1,344.03,61.93,405.96,Cash on Delivery,Singapore,Singapore,APAC,Asha Verma,E094
202503-00447,3/26/2025,CUST-1917,Bluetooth Speaker,Audio,5,223.49,0.05,1061.58,191.08,1252.66,Wallet,New York,USA,North America,Emily Davis,E051
202503-00448,3/23/2025,CUST-8472,Wireless Mouse,Accessories,1,147.11,0.1,132.4,23.83,156.23,Credit Card,Kolkata,India,APAC,Asha Verma,E035
202503-00449,3/29/2025,CUST-3171,Smartphone 128GB,Electronics,3,262.6,0.15,669.63,120.53,790.16,Net Banking,Chennai,India,APAC,Asha Verma,E062
202503-00450,3/11/2025,CUST-2196,Mechanical Keyboard,Accessories,4,26.3,0.05,99.94,17.99,117.93,Credit Card,Singapore,Singapore,APAC,Rohit Iyer,E060
202503-00451,3/20/2025,CUST-8982,27" Monitor,Electronics,5,167.76,0,838.8,150.98,989.78,Wallet,Melbourne,Australia,APAC,Rohit Iyer,E007
202503-00452,3/19/2025,CUST-8475,Laptop 13",Electronics,3,1545.94,0,4637.82,834.81,5472.63,Net Banking,Pune,India,APAC,Mei Lin,E015
202503-00453,3/17/2025,CUST-8918,Smartphone 128GB,Electronics,3,1910.16,0.05,5443.96,979.91,6423.87,UPI,San Francisco,USA,North America,Michael Brown,E018
202503-00454,3/21/2025,CUST-8209,Laptop 15",Electronics,2,1052.02,0.15,1788.43,321.92,2110.35,Net Banking,Pune,India,APAC,Rohit Iyer,E040
202503-00455,3/3/2025,CUST-8078,Office Chair,Furniture,3,203.22,0,609.66,109.74,719.4,UPI,Singapore,Singapore,APAC,Rohit Iyer,E020
202503-00456,3/7/2025,CUST-2781,Webcam HD,Accessories,2,39.85,0.1,71.73,12.91,84.64,Cash on Delivery,Toronto,Canada,North America,Chris Johnson,E027
202503-00457,3/22/2025,CUST-5916,Printer,Office,5,168.32,0,841.6,151.49,993.09,UPI,Pune,India,APAC,Rohit Iyer,E015
202503-00458,3/25/2025,CUST-7491,Webcam HD,Accessories,2,129.33,0,258.66,46.56,305.22,Debit Card,Manchester,UK,EMEA,Olivia Martin,E051
202503-00459,3/21/2025,CUST-7830,Webcam HD,Accessories,3,42.02,0.1,113.45,20.42,133.87,UPI,Hyderabad,India,APAC,Mei Lin,E071
202503-00460,3/11/2025,CUST-6798,External SSD 1TB,Storage,3,167.93,0.15,428.22,77.08,505.3,Net Banking,Mumbai,India,APAC,Arun Kumar,E041
202503-00461,3/2/2025,CUST-7697,USB-C Hub,Accessories,2,146.5,0,293,52.74,345.74,Credit Card,Kolkata,India,APAC,Rohit Iyer,E021
202503-00462,3/22/2025,CUST-5193,27" Monitor,Electronics,3,193.81,0.15,494.22,88.96,583.18,UPI,Singapore,Singapore,APAC,Rohit Iyer,E017
202503-00463,3/26/2025,CUST-4522,Smartwatch,Wearables,5,308.85,0,1544.25,277.96,1822.21,Debit Card,Pune,India,APAC,Mei Lin,E098
202503-00464,3/24/2025,CUST-8859,Standing Desk,Furniture,5,533.49,0,2667.45,480.14,3147.59,Credit Card,Munich,Germany,EMEA,Olivia Martin,E097
202503-00465,3/8/2025,CUST-5589,Smartwatch,Wearables,5,275.01,0.1,1237.55,222.76,1460.31,UPI,Singapore,Singapore,APAC,Mei Lin,E034
202503-00466,3/15/2025,CUST-5656,Laptop 15",Electronics,4,398.43,0,1593.72,286.87,1880.59,UPI,Sydney,Australia,APAC,Rohit Iyer,E071
202503-00467,3/28/2025,CUST-3464,Smartwatch,Wearables,3,378.53,0.15,965.25,173.75,1139,Debit Card,Manchester,UK,EMEA,Liam Schmidt,E046
202503-00468,3/18/2025,CUST-9700,External SSD 1TB,Storage,3,225.5,0,676.5,121.77,798.27,Wallet,Manchester,UK,EMEA,Liam Schmidt,E098
202503-00469,3/29/2025,CUST-8304,Standing Desk,Furniture,2,282.04,0.15,479.47,86.3,565.77,UPI,Manchester,UK,EMEA,Sofia Rossi,E037
202503-00470,3/22/2025,CUST-5243,27" Monitor,Electronics,5,1533.15,0,7665.75,1379.84,9045.59,Wallet,Sydney,Australia,APAC,Arun Kumar,E022
202503-00471,3/13/2025,CUST-8968,Webcam HD,Accessories,1,126.43,0.1,113.79,20.48,134.27,Credit Card,Dubai,UAE,EMEA,Olivia Martin,E016
202503-00472,3/2/2025,CUST-9261,External SSD 1TB,Storage,3,249.63,0.1,674,121.32,795.32,Wallet,Bengaluru,India,APAC,Asha Verma,E076
202503-00473,3/19/2025,CUST-2509,Smartphone 128GB,Electronics,1,1133.76,0,1133.76,204.08,1337.84,Credit Card,Dubai,UAE,EMEA,Olivia Martin,E040
202503-00474,3/20/2025,CUST-4127,Webcam HD,Accessories,1,117.4,0.1,105.66,19.02,124.68,Net Banking,Melbourne,Australia,APAC,Rohit Iyer,E055
202503-00475,3/21/2025,CUST-6413,Laptop 15",Electronics,2,1348.5,0.15,2292.45,412.64,2705.09,Credit Card,Munich,Germany,EMEA,Liam Schmidt,E046
202503-00476,3/1/2025,CUST-7388,Laptop 13",Electronics,1,566.68,0.1,510.01,91.8,601.81,Debit Card,Dubai,UAE,EMEA,Liam Schmidt,E031
202503-00477,3/18/2025,CUST-8499,Office Chair,Furniture,2,797.54,0.1,1435.57,258.4,1693.97,Wallet,Dubai,UAE,EMEA,Sofia Rossi,E069
202503-00478,3/7/2025,CUST-3429,Mechanical Keyboard,Accessories,3,35.42,0,106.26,19.13,125.39,Debit Card,Singapore,Singapore,APAC,Mei Lin,E032
202503-00479,3/31/2025,CUST-2134,USB-C Hub,Accessories,3,139.99,0,419.97,75.59,495.56,Debit Card,London,UK,EMEA,Sofia Rossi,E044
202503-00480,3/14/2025,CUST-5441,Mechanical Keyboard,Accessories,2,118.13,0.15,200.82,36.15,236.97,Credit Card,Munich,Germany,EMEA,James Wilson,E094
202503-00481,3/15/2025,CUST-4417,Noise-Canceling Headphones,Audio,1,195.32,0.05,185.55,33.4,218.95,Net Banking,Dubai,UAE,EMEA,James Wilson,E015
202503-00482,3/3/2025,CUST-3868,Smartphone 128GB,Electronics,5,1490.36,0.05,7079.21,1274.26,8353.47,Credit Card,Toronto,Canada,North America,Michael Brown,E056
202503-00483,3/24/2025,CUST-6191,Noise-Canceling Headphones,Audio,2,107.82,0.1,194.08,34.93,229.01,Net Banking,San Francisco,USA,North America,Chris Johnson,E061
202503-00484,3/31/2025,CUST-8486,Laptop 13",Electronics,1,853.05,0,853.05,153.55,1006.6,UPI,Berlin,Germany,EMEA,Liam Schmidt,E016
202503-00485,3/27/2025,CUST-2069,Noise-Canceling Headphones,Audio,3,114.86,0,344.58,62.02,406.6,Wallet,Munich,Germany,EMEA,Olivia Martin,E055
202503-00486,3/1/2025,CUST-5500,Standing Desk,Furniture,3,159.93,0,479.79,86.36,566.15,Debit Card,Dubai,UAE,EMEA,James Wilson,E053
202503-00487,3/5/2025,CUST-9497,Wireless Mouse,Accessories,2,107.31,0,214.62,38.63,253.25,Credit Card,Kolkata,India,APAC,Mei Lin,E048
202503-00488,3/12/2025,CUST-7797,External SSD 1TB,Storage,2,160.62,0.05,305.18,54.93,360.11,Wallet,Pune,India,APAC,Mei Lin,E041
202503-00489,3/29/2025,CUST-2792,Webcam HD,Accessories,2,14.2,0.15,24.14,4.35,28.49,Wallet,Berlin,Germany,EMEA,Liam Schmidt,E073
202503-00490,3/20/2025,CUST-6260,Laptop 13",Electronics,1,763.43,0,763.43,137.42,900.85,Credit Card,Hyderabad,India,APAC,Arun Kumar,E068
202503-00491,3/2/2025,CUST-9838,Noise-Canceling Headphones,Audio,5,297.33,0,1486.65,267.6,1754.25,Credit Card,Berlin,Germany,EMEA,Sofia Rossi,E010
202503-00492,3/3/2025,CUST-7879,Laptop 15",Electronics,1,1942.15,0.15,1650.83,297.15,1947.98,Cash on Delivery,Melbourne,Australia,APAC,Rohit Iyer,E024
202503-00493,3/28/2025,CUST-1011,27" Monitor,Electronics,4,1018.55,0,4074.2,733.36,4807.56,Debit Card,Manchester,UK,EMEA,Liam Schmidt,E075
202503-00494,3/31/2025,CUST-2579,Bluetooth Speaker,Audio,4,307.03,0,1228.12,221.06,1449.18,Debit Card,Hyderabad,India,APAC,Rohit Iyer,E088
202503-00495,3/17/2025,CUST-3126,Webcam HD,Accessories,2,41.58,0,83.16,14.97,98.13,Wallet,Munich,Germany,EMEA,Liam Schmidt,E086
202503-00496,3/29/2025,CUST-2724,Mechanical Keyboard,Accessories,2,45.09,0,90.18,16.23,106.41,UPI,Manchester,UK,EMEA,Olivia Martin,E098
202503-00497,3/22/2025,CUST-9518,Smartphone 128GB,Electronics,5,1977.14,0.05,9391.42,1690.46,11081.88,UPI,Sydney,Australia,APAC,Mei Lin,E048
