SaleID,Date,CustomerID,Product,Category,Quantity,UnitPrice,Discount,TotalAmount,GST(18%),TotalWithGST,PaymentMethod,City,Country,Region,SalesRep,EmployeeID
202501-00331,1/4/2025,CUST-4949,Bluetooth Speaker,Audio,5,56.27,0,281.35,50.64,331.99,Credit Card,Berlin,Germany,EMEA,Liam Schmidt,E017
202501-00332,1/5/2025,CUST-7337,External SSD 1TB,Storage,5,161.01,0.05,764.8,137.66,902.46,Net Banking,Bengaluru,India,APAC,Asha Verma,E028
202501-00333,1/19/2025,CUST-2106,Laptop 13",Electronics,3,549.12,0,1647.36,296.52,1943.88,Net Banking,Vancouver,Canada,North America,Michael Brown,E045
202501-00334,1/21/2025,CUST-9209,Webcam HD,Accessories,4,69.3,0.05,263.34,47.4,310.74,UPI,Bengaluru,India,APAC,Mei Lin,E041
202501-00335,1/3/2025,CUST-9377,Printer,Office,2,489.21,0.1,880.58,158.5,1039.08,Net Banking,Dubai,UAE,EMEA,James Wilson,E020
202501-00336,1/10/2025,CUST-8167,Standing Desk,Furniture,2,170.96,0.15,290.63,52.31,342.94,Credit Card,Melbourne,Australia,APAC,Asha Verma,E047
202501-00337,1/10/2025,CUST-3877,Laptop 15",Electronics,1,1459.62,0,1459.62,262.73,1722.35,Debit Card,Toronto,Canada,North America,Michael Brown,E063
202501-00338,1/17/2025,CUST-9474,Webcam HD,Accessories,3,33.37,0.1,90.1,16.22,106.32,Wallet,Chennai,India,APAC,Asha Verma,E024
202501-00339,1/11/2025,CUST-8034,27" Monitor,Electronics,5,268.16,0,1340.8,241.34,1582.14,Cash on Delivery,Bengaluru,India,APAC,Arun Kumar,E095
202501-00340,1/15/2025,CUST-9368,USB-C Hub,Accessories,1,79.95,0.1,71.95,12.95,84.9,Debit Card,San Francisco,USA,North America,Chris Johnson,E037
202501-00341,1/29/2025,CUST-2889,Mechanical Keyboard,Accessories,5,10.36,0,51.8,9.32,61.12,Credit Card,New York,USA,North America,Chris Johnson,E095
202501-00342,1/16/2025,CUST-6963,Noise-Canceling Headphones,Audio,2,96.22,0,192.44,34.64,227.08,Credit Card,Singapore,Singapore,APAC,Arun Kumar,E057
202501-00343,1/8/2025,CUST-6272,Mechanical Keyboard,Accessories,4,138.22,0,552.88,99.52,652.4,Cash on Delivery,Berlin,Germany,EMEA,James Wilson,E043
202501-00344,1/17/2025,CUST-1862,Wireless Mouse,Accessories,2,122.61,0,245.22,44.14,289.36,Net Banking,Bengaluru,India,APAC,Arun Kumar,E085
202501-00345,1/28/2025,CUST-5625,Webcam HD,Accessories,3,55.82,0,167.46,30.14,197.6,UPI,Kolkata,India,APAC,Mei Lin,E009
202501-00346,1/19/2025,CUST-5979,Standing Desk,Furniture,5,333.47,0.15,1417.25,255.1,1672.35,Debit Card,Singapore,Singapore,APAC,Rohit Iyer,E097
202501-00347,1/5/2025,CUST-1104,Printer,Office,4,90.04,0,360.16,64.83,424.99,UPI,Mumbai,India,APAC,Arun Kumar,E032
202501-00348,1/28/2025,CUST-6038,Laptop 15",Electronics,2,1130.16,0.15,1921.27,345.83,2267.1,Credit Card,Hyderabad,India,APAC,Mei Lin,E015
202501-00349,1/3/2025,CUST-1719,Printer,Office,2,456.86,0.1,822.35,148.02,970.37,Net Banking,Bengaluru,India,APAC,Asha Verma,E059
202501-00350,1/17/2025,CUST-3187,Office Chair,Furniture,4,185.85,0.15,631.89,113.74,745.63,Wallet,Hyderabad,India,APAC,Rohit Iyer,E062
202501-00351,1/10/2025,CUST-5276,External SSD 1TB,Storage,3,282.25,0.1,762.08,137.17,899.25,UPI,Melbourne,Australia,APAC,Mei Lin,E050
202501-00352,1/8/2025,CUST-2223,Mechanical Keyboard,Accessories,2,119.19,0.05,226.46,40.76,267.22,Credit Card,Pune,India,APAC,Arun Kumar,E018
202501-00353,1/15/2025,CUST-6145,Noise-Canceling Headphones,Audio,1,228.29,0,228.29,41.09,269.38,Debit Card,Melbourne,Australia,APAC,Mei Lin,E080
202501-00354,1/15/2025,CUST-5341,External SSD 1TB,Storage,1,81.7,0,81.7,14.71,96.41,UPI,Delhi,India,APAC,Rohit Iyer,E063
202501-00355,1/27/2025,CUST-6370,Wireless Mouse,Accessories,1,109.56,0,109.56,19.72,129.28,Net Banking,Vancouver,Canada,North America,Chris Johnson,E071
202501-00356,1/22/2025,CUST-5896,27" Monitor,Electronics,2,207.5,0.15,352.75,63.49,416.24,Cash on Delivery,Singapore,Singapore,APAC,Rohit Iyer,E022
202501-00357,1/4/2025,CUST-8570,Laptop 15",Electronics,2,374.69,0.05,711.91,128.14,840.05,Debit Card,Kolkata,India,APAC,Arun Kumar,E082
202501-00358,1/12/2025,CUST-2376,Smartwatch,Wearables,5,214.59,0,1072.95,193.13,1266.08,Credit Card,Bengaluru,India,APAC,Rohit Iyer,E020
202501-00359,1/29/2025,CUST-8265,Webcam HD,Accessories,2,22.88,0,45.76,8.24,54,UPI,Chennai,India,APAC,Asha Verma,E053
202501-00360,1/31/2025,CUST-8552,Laptop 13",Electronics,2,1859.64,0.15,3161.39,569.05,3730.44,Net Banking,Mumbai,India,APAC,Arun Kumar,E052
202501-00361,1/22/2025,CUST-7990,Wireless Mouse,Accessories,3,40.06,0.1,108.16,19.47,127.63,Net Banking,Hyderabad,India,APAC,Asha Verma,E092
202501-00362,1/20/2025,CUST-5026,Office Chair,Furniture,3,559.02,0,1677.06,301.87,1978.93,Net Banking,Delhi,India,APAC,Asha Verma,E063
202501-00363,1/9/2025,CUST-7275,Wireless Mouse,Accessories,4,37.92,0,151.68,27.3,178.98,Cash on Delivery,New York,USA,North America,Chris Johnson,E029
202501-00364,1/13/2025,CUST-6883,Bluetooth Speaker,Audio,5,319.13,0.1,1436.09,258.5,1694.59,Net Banking,San Francisco,USA,North America,Emily Davis,E050
202501-00365,1/1/2025,CUST-6224,Smartwatch,Wearables,2,95.24,0,190.48,34.29,224.77,UPI,Delhi,India,APAC,Arun Kumar,E028
202501-00366,1/17/2025,CUST-6856,Webcam HD,Accessories,5,149.94,0,749.7,134.95,884.65,Credit Card,New York,USA,North America,Emily Davis,E066
202501-00367,1/9/2025,CUST-9743,External SSD 1TB,Storage,1,243.37,0,243.37,43.81,287.18,Cash on Delivery,Munich,Germany,EMEA,Liam Schmidt,E041
202501-00368,1/30/2025,CUST-3846,Wireless Mouse,Accessories,2,92.95,0,185.9,33.46,219.36,Wallet,Berlin,Germany,EMEA,James Wilson,E002
202501-00369,1/23/2025,CUST-6761,Smartwatch,Wearables,5,153.89,0,769.45,138.5,907.95,Net Banking,Singapore,Singapore,APAC,Mei Lin,E017
202501-00370,1/6/2025,CUST-9035,Laptop 13",Electronics,1,253.91,0,253.91,45.7,299.61,Credit Card,Vancouver,Canada,North America,Sarah Miller,E092
202501-00371,1/1/2025,CUST-6435,Printer,Office,5,164.62,0.05,781.94,140.75,922.69,UPI,Delhi,India,APAC,Asha Verma,E051
202501-00372,1/5/2025,CUST-3320,Webcam HD,Accessories,1,128.51,0,128.51,23.13,151.64,Credit Card,Berlin,Germany,EMEA,Olivia Martin,E030
202501-00373,1/19/2025,CUST-2655,USB-C Hub,Accessories,3,55.16,0,165.48,29.79,195.27,Wallet,Sydney,Australia,APAC,Arun Kumar,E100
202501-00374,1/21/2025,CUST-6198,Wireless Mouse,Accessories,5,107.1,0,535.5,96.39,631.89,UPI,New York,USA,North America,Emily Davis,E016
202501-00375,1/13/2025,CUST-6026,Standing Desk,Furniture,3,232.07,0,696.21,125.32,821.53,Wallet,Dubai,UAE,EMEA,Olivia Martin,E075
202501-00376,1/28/2025,CUST-1530,Wireless Mouse,Accessories,5,54.55,0,272.75,49.09,321.84,Cash on Delivery,New York,USA,North America,Chris Johnson,E081
202501-00377,1/30/2025,CUST-9129,Wireless Mouse,Accessories,3,114.35,0.1,308.74,55.57,364.31,Debit Card,Bengaluru,India,APAC,Mei Lin,E051
202501-00378,1/15/2025,CUST-1186,27" Monitor,Electronics,2,611.65,0.1,1100.97,198.17,1299.14,Credit Card,Mumbai,India,APAC,Asha Verma,E094
202501-00379,1/13/2025,CUST-8179,Standing Desk,Furniture,4,972.81,0,3891.24,700.42,4591.66,Net Banking,Munich,Germany,EMEA,Liam Schmidt,E047
202501-00380,1/18/2025,CUST-7149,Laptop 15",Electronics,4,1609.15,0.05,6114.77,1100.66,7215.43,Debit Card,Melbourne,Australia,APAC,Asha Verma,E068
202501-00381,1/26/2025,CUST-1547,27" Monitor,Electronics,1,739.63,0,739.63,133.13,872.76,Credit Card,Manchester,UK,EMEA,Sofia Rossi,E064
202501-00382,1/29/2025,CUST-7151,Wireless Mouse,Accessories,1,86.59,0,86.59,15.59,102.18,Credit Card,Manchester,UK,EMEA,Olivia Martin,E033
202501-00383,1/23/2025,CUST-1507,Noise-Canceling Headphones,Audio,2,254.71,0,509.42,91.7,601.12,Credit Card,Manchester,UK,EMEA,Sofia Rossi,E026
202501-00384,1/7/2025,CUST-7705,Standing Desk,Furniture,5,755.39,0,3776.95,679.85,4456.8,UPI,London,UK,EMEA,Liam Schmidt,E026
202501-00385,1/8/2025,CUST-2571,Laptop 13",Electronics,4,1207.77,0,4831.08,869.59,5700.67,Debit Card,Delhi,India,APAC,Mei Lin,E034
202501-00386,1/1/2025,CUST-8005,Laptop 15",Electronics,3,1674.21,0,5022.63,904.07,5926.7,Net Banking,Kolkata,India,APAC,Asha Verma,E014
202501-00387,1/1/2025,CUST-4390,Wireless Mouse,Accessories,3,146.79,0,440.37,79.27,519.64,UPI,Munich,Germany,EMEA,Olivia Martin,E024
202501-00388,1/16/2025,CUST-5341,Laptop 15",Electronics,5,866.93,0.15,3684.45,663.2,4347.65,UPI,Pune,India,APAC,Arun Kumar,E070
202501-00389,1/2/2025,CUST-5313,Bluetooth Speaker,Audio,4,127.46,0,509.84,91.77,601.61,Cash on Delivery,Delhi,India,APAC,Rohit Iyer,E100
202501-00390,1/25/2025,CUST-2584,Laptop 15",Electronics,3,1645.13,0.05,4688.62,843.95,5532.57,Cash on Delivery,Delhi,India,APAC,Arun Kumar,E003
202501-00391,1/27/2025,CUST-9561,Noise-Canceling Headphones,Audio,5,284.22,0,1421.1,255.8,1676.9,Cash on Delivery,New York,USA,North America,Sarah Miller,E001
202501-00392,1/10/2025,CUST-2293,Noise-Canceling Headphones,Audio,1,215.78,0,215.78,38.84,254.62,Cash on Delivery,Hyderabad,India,APAC,Asha Verma,E099
202501-00393,1/31/2025,CUST-8357,Wireless Mouse,Accessories,2,146.1,0,292.2,52.6,344.8,Debit Card,Delhi,India,APAC,Arun Kumar,E022
202501-00394,1/3/2025,CUST-8133,Mechanical Keyboard,Accessories,2,126.78,0,253.56,45.64,299.2,Credit Card,Munich,Germany,EMEA,Olivia Martin,E058
202501-00395,1/18/2025,CUST-6343,External SSD 1TB,Storage,3,184.73,0,554.19,99.75,653.94,Credit Card,Dubai,UAE,EMEA,Olivia Martin,E086
202501-00396,1/4/2025,CUST-7790,Wireless Mouse,Accessories,2,89.32,0,178.64,32.16,210.8,Credit Card,Dubai,UAE,EMEA,James Wilson,E077
202501-00397,1/26/2025,CUST-5687,External SSD 1TB,Storage,5,271.23,0,1356.15,244.11,1600.26,UPI,Munich,Germany,EMEA,Olivia Martin,E038
202501-00398,1/19/2025,CUST-8750,Laptop 13",Electronics,2,659.52,0.15,1121.18,201.81,1322.99,Credit Card,Munich,Germany,EMEA,Liam Schmidt,E001
202501-00399,1/23/2025,CUST-4892,Laptop 13",Electronics,4,1853.54,0,7414.16,1334.55,8748.71,Credit Card,Manchester,UK,EMEA,Liam Schmidt,E063
202501-00400,1/10/2025,CUST-5593,External SSD 1TB,Storage,4,265.98,0,1063.92,191.51,1255.43,Debit Card,Hyderabad,India,APAC,Mei Lin,E015
202501-00401,1/24/2025,CUST-8259,Webcam HD,Accessories,3,47.72,0,143.16,25.77,168.93,Debit Card,Melbourne,Australia,APAC,Rohit Iyer,E050
202501-00402,1/30/2025,CUST-7671,Standing Desk,Furniture,4,788.35,0,3153.4,567.61,3721.01,Credit Card,Vancouver,Canada,North America,Emily Davis,E092
202501-00403,1/3/2025,CUST-6097,Standing Desk,Furniture,5,474.98,0,2374.9,427.48,2802.38,Cash on Delivery,Dubai,UAE,EMEA,James Wilson,E083
202501-00404,1/6/2025,CUST-4158,Printer,Office,2,431.53,0.15,733.6,132.05,865.65,Credit Card,Berlin,Germany,EMEA,Sofia Rossi,E068
202501-00405,1/9/2025,CUST-7035,External SSD 1TB,Storage,4,181.23,0,724.92,130.49,855.41,Credit Card,Mumbai,India,APAC,Rohit Iyer,E065
202501-00406,1/12/2025,CUST-9008,Smartwatch,Wearables,4,172.34,0,689.36,124.08,813.44,Cash on Delivery,Singapore,Singapore,APAC,Mei Lin,E034
202501-00407,1/12/2025,CUST-3679,External SSD 1TB,Storage,3,239.75,0,719.25,129.47,848.72,UPI,Mumbai,India,APAC,Arun Kumar,E055
202501-00408,1/2/2025,CUST-3669,External SSD 1TB,Storage,5,247.16,0.05,1174.01,211.32,1385.33,Wallet,New York,USA,North America,Emily Davis,E017
202501-00409,1/9/2025,CUST-7709,Smartphone 128GB,Electronics,1,1749.57,0,1749.57,314.92,2064.49,Wallet,Mumbai,India,APAC,Arun Kumar,E022
202501-00410,1/30/2025,CUST-3167,Office Chair,Furniture,2,649,0.1,1168.2,210.28,1378.48,Cash on Delivery,London,UK,EMEA,Liam Schmidt,E076
202501-00411,1/14/2025,CUST-7168,External SSD 1TB,Storage,3,170.16,0.1,459.43,82.7,542.13,Wallet,Vancouver,Canada,North America,Sarah Miller,E078
202501-00412,1/19/2025,CUST-2676,Laptop 13",Electronics,5,1998.94,0,9994.7,1799.05,11793.75,UPI,Singapore,Singapore,APAC,Mei Lin,E074
202501-00413,1/10/2025,CUST-2771,Bluetooth Speaker,Audio,1,154.42,0.1,138.98,25.02,164,UPI,San Francisco,USA,North America,Michael Brown,E041
202501-00414,1/7/2025,CUST-3456,Smartphone 128GB,Electronics,2,1814.42,0,3628.84,653.19,4282.03,Cash on Delivery,Munich,Germany,EMEA,Liam Schmidt,E019
202501-00415,1/22/2025,CUST-3292,Standing Desk,Furniture,1,696.75,0,696.75,125.41,822.16,UPI,Sydney,Australia,APAC,Arun Kumar,E030
202501-00416,1/13/2025,CUST-1578,Smartwatch,Wearables,5,504.33,0.05,2395.57,431.2,2826.77,Wallet,Singapore,Singapore,APAC,Arun Kumar,E094
202501-00417,1/30/2025,CUST-6873,Smartphone 128GB,Electronics,3,1714.03,0,5142.09,925.58,6067.67,Cash on Delivery,Pune,India,APAC,Mei Lin,E059
202501-00418,1/4/2025,CUST-8713,Wireless Mouse,Accessories,3,111.53,0.05,317.86,57.21,375.07,Wallet,Manchester,UK,EMEA,James Wilson,E097
202501-00419,1/8/2025,CUST-6820,Mechanical Keyboard,Accessories,3,68.87,0,206.61,37.19,243.8,UPI,San Francisco,USA,North America,Michael Brown,E091
202501-00420,1/15/2025,CUST-2929,Bluetooth Speaker,Audio,1,350.57,0,350.57,63.1,413.67,Net Banking,Kolkata,India,APAC,Asha Verma,E098
202501-00421,1/28/2025,CUST-7253,Smartphone 128GB,Electronics,3,914.25,0,2742.75,493.69,3236.44,Debit Card,Hyderabad,India,APAC,Rohit Iyer,E087
202501-00422,1/11/2025,CUST-7704,Smartwatch,Wearables,4,154.48,0,617.92,111.23,729.15,Debit Card,Bengaluru,India,APAC,Arun Kumar,E046
202501-00423,1/11/2025,CUST-3897,USB-C Hub,Accessories,1,10.66,0.05,10.13,1.82,11.95,Cash on Delivery,Pune,India,APAC,Arun Kumar,E045
202501-00424,1/26/2025,CUST-2442,Wireless Mouse,Accessories,5,70.72,0.15,300.56,54.1,354.66,Net Banking,Munich,Germany,EMEA,James Wilson,E096
202501-00425,1/2/2025,CUST-9745,Mechanical Keyboard,Accessories,3,143.01,0,429.03,77.23,506.26,Cash on Delivery,Kolkata,India,APAC,Asha Verma,E077
202501-00426,1/22/2025,CUST-1067,Office Chair,Furniture,2,319.11,0,638.22,114.88,753.1,UPI,Hyderabad,India,APAC,Asha Verma,E061
202501-00427,1/13/2025,CUST-9246,Smartwatch,Wearables,3,166.85,0,500.55,90.1,590.65,UPI,London,UK,EMEA,Olivia Martin,E071
202501-00428,1/24/2025,CUST-9524,Smartwatch,Wearables,5,255.67,0,1278.35,230.1,1508.45,Debit Card,Manchester,UK,EMEA,Olivia Martin,E090
202501-00429,1/12/2025,CUST-4087,Wireless Mouse,Accessories,4,12.68,0.05,48.18,8.67,56.85,Debit Card,Mumbai,India,APAC,Rohit Iyer,E086
202501-00430,1/4/2025,CUST-7006,Standing Desk,Furniture,1,450.17,0,450.17,81.03,531.2,Cash on Delivery,Delhi,India,APAC,Asha Verma,E032
202501-00431,1/22/2025,CUST-2771,Office Chair,Furniture,1,162.45,0.15,138.08,24.85,162.93,Net Banking,Chennai,India,APAC,Mei Lin,E073
202501-00432,1/16/2025,CUST-3508,Mechanical Keyboard,Accessories,1,52.16,0,52.16,9.39,61.55,Wallet,Vancouver,Canada,North America,Michael Brown,E011
202501-00433,1/20/2025,CUST-3247,Noise-Canceling Headphones,Audio,1,219.29,0,219.29,39.47,258.76,UPI,Chennai,India,APAC,Asha Verma,E062
202501-00434,1/16/2025,CUST-4254,Smartwatch,Wearables,2,484.54,0,969.08,174.43,1143.51,Debit Card,Berlin,Germany,EMEA,Olivia Martin,E016
202501-00435,1/10/2025,CUST-3627,Laptop 13",Electronics,5,1068.26,0.15,4540.11,817.22,5357.33,UPI,New York,USA,North America,Chris Johnson,E057
202501-00436,1/1/2025,CUST-2458,Printer,Office,1,430.8,0,430.8,77.54,508.34,Debit Card,Bengaluru,India,APAC,Asha Verma,E087
202501-00437,1/24/2025,CUST-2659,Printer,Office,3,350.62,0.1,946.67,170.4,1117.07,UPI,Melbourne,Australia,APAC,Asha Verma,E009
202501-00438,1/4/2025,CUST-3862,External SSD 1TB,Storage,1,264.54,0.1,238.09,42.86,280.95,Net Banking,Chennai,India,APAC,Asha Verma,E022
202501-00439,1/28/2025,CUST-1751,Laptop 13",Electronics,2,1377.21,0.1,2478.98,446.22,2925.2,Net Banking,San Francisco,USA,North America,Chris Johnson,E070
202501-00440,1/12/2025,CUST-6615,Wireless Mouse,Accessories,1,66.11,0,66.11,11.9,78.01,UPI,Munich,Germany,EMEA,Olivia Martin,E050
202501-00441,1/26/2025,CUST-7909,Office Chair,Furniture,2,219.49,0,438.98,79.02,518,Credit Card,Pune,India,APAC,Asha Verma,E029
202501-00442,1/14/2025,CUST-8908,Webcam HD,Accessories,5,104.98,0.15,446.16,80.31,526.47,UPI,Mumbai,India,APAC,Rohit Iyer,E058
202501-00443,1/16/2025,CUST-8997,Laptop 15",Electronics,4,965.27,0.1,3474.97,625.49,4100.46,Credit Card,Vancouver,Canada,North America,Emily Davis,E005
202501-00444,1/31/2025,CUST-6542,Smartphone 128GB,Electronics,5,1423.25,0,7116.25,1280.92,8397.17,Net Banking,New York,USA,North America,Sarah Miller,E051
202501-00445,1/12/2025,CUST-7305,Wireless Mouse,Accessories,5,134.89,0,674.45,121.4,795.85,Credit Card,Pune,India,APAC,Arun Kumar,E001
202501-00446,1/28/2025,CUST-9123,External SSD 1TB,Storage,2,77.97,0.05,148.14,26.67,174.81,UPI,San Francisco,USA,North America,Chris Johnson,E093
202501-00447,1/17/2025,CUST-4648,Smartphone 128GB,Electronics,4,896.06,0.15,3046.6,548.39,3594.99,Net Banking,Dubai,UAE,EMEA,Olivia Martin,E001
202501-00448,1/3/2025,CUST-9166,Bluetooth Speaker,Audio,3,73.92,0,221.76,39.92,261.68,Credit Card,Munich,Germany,EMEA,Olivia Martin,E037
202501-00449,1/2/2025,CUST-9996,Laptop 13",Electronics,1,1614.8,0,1614.8,290.66,1905.46,Wallet,London,UK,EMEA,Sofia Rossi,E069
202501-00450,1/21/2025,CUST-8474,USB-C Hub,Accessories,3,125.54,0,376.62,67.79,444.41,Net Banking,Manchester,UK,EMEA,Olivia Martin,E021
202501-00451,1/23/2025,CUST-6952,Standing Desk,Furniture,4,220.34,0,881.36,158.64,1040,Debit Card,Mumbai,India,APAC,Mei Lin,E059
202501-00452,1/12/2025,CUST-5783,Smartphone 128GB,Electronics,5,841.7,0.05,3998.07,719.65,4717.72,Net Banking,Hyderabad,India,APAC,Arun Kumar,E061
202501-00453,1/4/2025,CUST-5166,Smartwatch,Wearables,2,177.52,0,355.04,63.91,418.95,Net Banking,Kolkata,India,APAC,Arun Kumar,E079
202501-00454,1/27/2025,CUST-4122,Standing Desk,Furniture,3,214.83,0,644.49,116.01,760.5,Net Banking,Melbourne,Australia,APAC,Rohit Iyer,E004
202501-00455,1/31/2025,CUST-9172,Laptop 13",Electronics,5,1512,0.15,6426,1156.68,7582.68,Cash on Delivery,Toronto,Canada,North America,Emily Davis,E025
202501-00456,1/23/2025,CUST-3845,Standing Desk,Furniture,2,211.13,0,422.26,76.01,498.27,Cash on Delivery,Manchester,UK,EMEA,Olivia Martin,E084
202501-00457,1/14/2025,CUST-5067,27" Monitor,Electronics,4,1932.65,0,7730.6,1391.51,9122.11,Net Banking,Hyderabad,India,APAC,Rohit Iyer,E077
202501-00458,1/14/2025,CUST-9393,27" Monitor,Electronics,5,1742.31,0,8711.55,1568.08,10279.63,Cash on Delivery,Kolkata,India,APAC,Rohit Iyer,E095
202501-00459,1/7/2025,CUST-5760,Office Chair,Furniture,3,930.65,0.05,2652.35,477.42,3129.77,Cash on Delivery,Singapore,Singapore,APAC,Mei Lin,E029
202501-00460,1/23/2025,CUST-2890,Webcam HD,Accessories,3,88.72,0.15,226.24,40.72,266.96,Wallet,Singapore,Singapore,APAC,Mei Lin,E099
202501-00461,1/29/2025,CUST-7920,Webcam HD,Accessories,1,83.18,0.05,79.02,14.22,93.24,Credit Card,Delhi,India,APAC,Rohit Iyer,E069
202501-00462,1/9/2025,CUST-3636,27" Monitor,Electronics,3,420.89,0.1,1136.4,204.55,1340.95,Debit Card,Singapore,Singapore,APAC,Asha Verma,E063
202501-00463,1/12/2025,CUST-8415,Laptop 15",Electronics,5,1755.87,0,8779.35,1580.28,10359.63,Debit Card,Singapore,Singapore,APAC,Arun Kumar,E083
202501-00464,1/8/2025,CUST-9370,Webcam HD,Accessories,3,107.01,0.15,272.88,49.12,322,Net Banking,Sydney,Australia,APAC,Mei Lin,E048
202501-00465,1/31/2025,CUST-1881,Laptop 13",Electronics,3,525.71,0,1577.13,283.88,1861.01,Net Banking,New York,USA,North America,Michael Brown,E063
202501-00466,1/25/2025,CUST-9955,Standing Desk,Furniture,5,292.89,0,1464.45,263.6,1728.05,Debit Card,London,UK,EMEA,Olivia Martin,E030
202501-00467,1/6/2025,CUST-2220,Wireless Mouse,Accessories,2,112.91,0,225.82,40.65,266.47,Net Banking,San Francisco,USA,North America,Michael Brown,E029
202501-00468,1/5/2025,CUST-3636,Smartwatch,Wearables,3,82.94,0.05,236.38,42.55,278.93,Credit Card,Hyderabad,India,APAC,Mei Lin,E022
202501-00469,1/20/2025,CUST-1833,Webcam HD,Accessories,5,128.04,0.1,576.18,103.71,679.89,Credit Card,Manchester,UK,EMEA,Sofia Rossi,E065
202501-00470,1/31/2025,CUST-4012,Smartphone 128GB,Electronics,1,1604.58,0.15,1363.89,245.5,1609.39,Credit Card,Berlin,Germany,EMEA,Sofia Rossi,E066
202501-00471,1/29/2025,CUST-4495,Office Chair,Furniture,3,411.34,0.15,1048.92,188.81,1237.73,Cash on Delivery,Mumbai,India,APAC,Asha Verma,E048
202501-00472,1/22/2025,CUST-6668,Bluetooth Speaker,Audio,2,364.66,0,729.32,131.28,860.6,Cash on Delivery,New York,USA,North America,Chris Johnson,E015
202501-00473,1/22/2025,CUST-6258,Noise-Canceling Headphones,Audio,1,172.77,0.1,155.49,27.99,183.48,Credit Card,Vancouver,Canada,North America,Michael Brown,E092
202501-00474,1/17/2025,CUST-9335,Bluetooth Speaker,Audio,4,46.23,0,184.92,33.29,218.21,Debit Card,Manchester,UK,EMEA,James Wilson,E019
202501-00475,1/31/2025,CUST-2572,Wireless Mouse,Accessories,5,84.65,0,423.25,76.19,499.44,Debit Card,Kolkata,India,APAC,Arun Kumar,E076
202501-00476,1/27/2025,CUST-2702,Mechanical Keyboard,Accessories,5,126.02,0,630.1,113.42,743.52,Wallet,Sydney,Australia,APAC,Asha Verma,E032
202501-00477,1/24/2025,CUST-3519,Laptop 13",Electronics,4,1476.21,0,5904.84,1062.87,6967.71,Credit Card,Pune,India,APAC,Mei Lin,E057
202501-00478,1/18/2025,CUST-2154,Smartwatch,Wearables,2,553.71,0.15,941.31,169.44,1110.75,Wallet,Munich,Germany,EMEA,Olivia Martin,E003
202501-00479,1/11/2025,CUST-1276,Noise-Canceling Headphones,Audio,1,227.89,0,227.89,41.02,268.91,Cash on Delivery,Bengaluru,India,APAC,Asha Verma,E009
202501-00480,1/23/2025,CUST-2189,USB-C Hub,Accessories,5,24.86,0,124.3,22.37,146.67,UPI,Bengaluru,India,APAC,Mei Lin,E097
202501-00481,1/25/2025,CUST-8170,Noise-Canceling Headphones,Audio,4,334.19,0.05,1269.92,228.59,1498.51,Cash on Delivery,New York,USA,North America,Emily Davis,E059
202501-00482,1/24/2025,CUST-7406,Webcam HD,Accessories,5,51.3,0,256.5,46.17,302.67,UPI,Berlin,Germany,EMEA,James Wilson,E051
202501-00483,1/18/2025,CUST-3316,Laptop 15",Electronics,1,159.31,0,159.31,28.68,187.99,UPI,Kolkata,India,APAC,Mei Lin,E022
202501-00484,1/7/2025,CUST-7760,Printer,Office,5,139.83,0.1,629.24,113.26,742.5,Debit Card,Chennai,India,APAC,Rohit Iyer,E066
202501-00485,1/22/2025,CUST-1891,External SSD 1TB,Storage,5,170.7,0.1,768.15,138.27,906.42,Wallet,Bengaluru,India,APAC,Mei Lin,E014
202501-00486,1/4/2025,CUST-4234,Standing Desk,Furniture,5,548.73,0.05,2606.47,469.16,3075.63,Wallet,New York,USA,North America,Chris Johnson,E089
202501-00487,1/10/2025,CUST-2143,Printer,Office,2,213.47,0.1,384.25,69.16,453.41,Wallet,Dubai,UAE,EMEA,Sofia Rossi,E060
202501-00488,1/19/2025,CUST-6971,Webcam HD,Accessories,3,144.21,0.1,389.37,70.09,459.46,Debit Card,New York,USA,North America,Sarah Miller,E012
202501-00489,1/9/2025,CUST-6889,Wireless Mouse,Accessories,3,132.9,0.1,358.83,64.59,423.42,UPI,Toronto,Canada,North America,Chris Johnson,E064
202501-00490,1/6/2025,CUST-2343,External SSD 1TB,Storage,3,266.09,0.05,758.36,136.5,894.86,UPI,Bengaluru,India,APAC,Asha Verma,E029
202501-00491,1/29/2025,CUST-1305,External SSD 1TB,Storage,5,211.59,0,1057.95,190.43,1248.38,Cash on Delivery,Munich,Germany,EMEA,Sofia Rossi,E018
202501-00492,1/30/2025,CUST-1600,Smartphone 128GB,Electronics,3,1155.42,0,3466.26,623.93,4090.19,Net Banking,Hyderabad,India,APAC,Mei Lin,E028
202501-00493,1/13/2025,CUST-4658,Printer,Office,5,387.96,0.15,1648.83,296.79,1945.62,Cash on Delivery,Vancouver,Canada,North America,Chris Johnson,E021
202501-00494,1/13/2025,CUST-6961,Smartphone 128GB,Electronics,1,1375.96,0,1375.96,247.67,1623.63,Cash on Delivery,Pune,India,APAC,Rohit Iyer,E064
202501-00495,1/15/2025,CUST-3608,Wireless Mouse,Accessories,5,142.82,0,714.1,128.54,842.64,Debit Card,Toronto,Canada,North America,Michael Brown,E053
202501-00496,1/2/2025,CUST-4585,Webcam HD,Accessories,4,42.44,0.05,161.27,29.03,190.3,Credit Card,Kolkata,India,APAC,Mei Lin,E094
